Time;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;IsInCollision;CollisionForce X;CollisionForce Y;CollisionForce Z;Checkpoint0;Checkpoint1;Checkpoint2;Checkpoint3;Checkpoint4;Checkpoint5;Checkpoint6;Checkpoint7;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W
632,8587;0,04743594;0,8624857;2,28508;-0,1113131;0,7721646;-0,02130198;0,6252338;0,2803373;0,04872917;0,5298491;-0,03051396;0,8461408;0;0;0;0;123,8851;153,3347;158,7139;172,235;165,4681;155,8801;145,476;178,2447;0;1;0;0;0;-1,50118E-09;-5,75078E-09;1,24149E-09;1;1;0;0;0;1;1;1;0;0;0;-9,9818E-10;-1,38773E-08;2,0594E-09;1;1;0;0;0;1
632,9089;0,04720401;0,8607438;2,285356;-0,1113131;0,7721648;-0,02130197;0,6252337;0,2803373;0,05185075;0,5284523;-0,0323594;0,8467601;0;0;0;0;126,843;157,1258;162,7211;176,5665;169,6435;159,7791;149,0418;182,5024;0;1;0;0;0;-6,65689E-10;-1,82062E-08;-6,5596E-10;1;1;0;0;0;1;1;1;0;0;0;4,49516E-10;-2,56378E-08;-1,23872E-09;1;1;0;0;0;1
632,9597;0,04796398;0,8661295;2,285695;-0,1113132;0,7721646;-0,02130209;0,6252339;0,2803373;0,05423823;0,5273642;-0,0337608;0,8472341;0;0;0;0;132,6293;164,3279;170,2026;184,6809;177,4448;167,1177;155,8684;190,8304;0;1;0;0;0;9,73866E-10;-3,02814E-08;-4,12529E-09;1;1;0;0;0;1;1;1;0,001685011;0,01186498;0,000617292;4,73566E-10;-3,01087E-08;-5,713E-09;1;1;0;0;0;1
633,0098;0,05105917;0,8814235;2,283782;-0,1113132;0,7721647;-0,02130214;0,6252338;0,2803373;0,05635832;0,5267057;-0,03502758;0,8474538;0;0;0;0;123,9362;153,5089;158,9722;172,5098;165,7548;156,1224;145,6431;178,3469;0;1;0;0;0;-3,79873E-09;-2,25167E-08;-9,19204E-09;0,9999999;1;0,01001023;1,90632E-05;0,001430764;0,9999488;1;1;0,004427044;0,01782348;-0,004765696;-6,86283E-09;-1,41899E-08;-7,84812E-09;0,9999999;1;-6,9234E-10;1,39097E-08;-6,80803E-09;1
633,059;0,05419415;0,8926698;2,279739;-0,1113133;0,7721649;-0,02130216;0,6252337;0,2803373;0,05805003;0,5274261;-0,03615436;0,846844;0;0;0;0;112,2994;138,9958;143,8715;156,1394;150,0117;141,3194;131,8915;161,6124;0;1;0;0;0;0;0;0;1;1;0,01150773;0,002516034;0,006973206;0,9999065;1;1;0,002286505;0,008900514;-0,00234847;-1,78577E-09;-1,96963E-08;-5,11647E-09;1;1;-2,86932E-09;1,24538E-09;-7,69596E-10;1
633,1096;0,05616008;0,9029937;2,279358;-0,1113133;0,7721651;-0,02130216;0,6252333;0,2803373;0,05745958;0,5295452;-0,03598461;0,8455682;0;0;0;0;117,9424;145,8846;150,9225;163,7995;157,346;148,2507;138,414;169,7238;0;1;0;0;0;0;0;0;1;1;0,004716584;0,003819744;0,00831467;0,999947;1;1;0,001455505;0,008865552;0,000532458;-1,59782E-09;1,99198E-08;3,22067E-09;1;1;-4,79922E-09;5,22115E-08;2,99085E-09;1
633,1588;0,05686817;0,9070308;2,279432;-0,1113133;0,7721654;-0,02130214;0,6252329;0,2803373;0,05548218;0,5323966;-0,03500035;0,8439494;0;0;0;0;117,8586;145,6982;150,6766;163,5498;157,1013;148,0423;138,2685;169,6223;0;1;0;0;0;0;0;0;1;1;-0,001261475;0,003600701;0,003826174;0,9999855;1;1;0;0;0;1,40601E-10;-7,94038E-09;1,88767E-09;1;1;-6,30367E-09;-2,50384E-08;-2,02689E-09;1
633,2087;0,05712958;0,9085966;2,279492;-0,1113134;0,7721658;-0,02130215;0,6252325;0,2803373;0,05189198;0,53474;-0,03292526;0,8427789;0;0;0;0;120,694;149,1613;154,2339;167,4216;160,821;151,5595;141,5788;173,7176;0;1;0;0;0;0;0;0;1;1;-0,009438626;0,001280298;0,005156332;0,999941;1;1;0,000474704;0,002957887;0,000159868;6,74647E-10;7,28385E-09;9,3684E-10;1;1;-5,84975E-09;-1,37054E-08;-4,49023E-09;1
633,2596;0,06121447;0,9177532;2,270499;-0,1113134;0,7721661;-0,02130215;0,6252322;0,2803373;0,04664982;0,536203;-0,02969785;0,8422756;0;0;0;0;123,5298;152,6384;157,8001;171,2907;164,5236;155,0538;144,8573;177,784;0;1;0;0;0;0;0;0;1;1;-0,006972434;0,000290971;0,00639306;0,9999552;1;1;0,005883452;0,01196427;-0,01382943;1,31187E-09;9,37354E-09;-9,59014E-10;1;1;1,75905E-09;1,60776E-08;-8,22605E-10;1
633,3092;0,06388244;0,9263473;2,265911;-0,1113135;0,7721664;-0,02130216;0,6252317;0,2803373;0,04112697;0,5377553;-0,02627608;0,8416873;0;0;0;0;120,5577;148,909;153,8587;166,9885;160,3327;151,1091;141,1962;173,4229;0;1;0;0;0;0;0;0;1;1;0,000924686;0,001807925;0,006416318;0,9999774;1;1;0,00164904;0,00595084;-0,002613706;9,25344E-11;1,85839E-08;-6,91367E-11;0,9999999;1;-1,95263E-10;2,37277E-08;1,46522E-10;0,9999999
633,3587;0,06505898;0,9283256;2,262756;-0,1113135;0,7721665;-0,02130219;0,6252315;0,2803373;0,03606987;0,5399682;-0,02317005;0,8405929;0;0;0;0;120,4761;148,7523;153,6244;166,7183;160,0288;150,83;140,9608;173,243;0;1;0;0;0;0;0;0;1;1;0,01077137;0,004161934;0,008851483;0,9998942;1;1;0,000771615;1,68082E-05;-0,002899022;1,40326E-09;-1,96129E-08;-7,17114E-09;1;1;-8,53305E-10;-3,45757E-08;-6,99568E-09;1
633,409;0,06566717;0,9286671;2,260683;-0,1113135;0,7721665;-0,02130218;0,6252315;0,2803373;0,03391397;0,5447652;-0,02205692;0,8376122;0;0;0;0;123,3041;152,2251;157,1707;170,5496;163,6732;154,2641;144,1756;177,2568;0;1;0;0;0;0;0;0;1;1;0,01104232;0,01175233;-0,002202452;0,9998674;1;1;0;0;0;1,8423E-09;1,13331E-08;1,07673E-09;1;1;-1,22929E-09;1,68302E-09;5,35502E-09;1
