5,3,Ching and Liu-CHIChallenge
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
1157.823,0.9125762,0.01568443,0.06891377,-0.006246281,0.9992402,-0.03301304,0.01975549,0.964975,0.3042121,0.4880715,-0.1863998,0.7965528,0,0,0,0,0.1476678,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,6.345537E-08,-5.144882E-09,-2.386084E-08,1,1,0,0,0,1,3,1,0,0,0,1.05759E-07,-8.574803E-09,-3.976807E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1157.873,0.9125762,0.01568443,0.06891377,-0.006238884,0.9992406,-0.03300935,0.01974099,0.964975,0.3042121,0.4880715,-0.1863998,0.7965528,0,0,0,0,0.1476441,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,7.403126E-08,-6.002362E-09,-2.783765E-08,1,1,0,0,0,1,3,1,0,0,0,7.403126E-08,-6.002362E-09,-2.783765E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1157.923,0.9125762,0.01568443,0.06891377,-0.006238957,0.9992411,-0.03300935,0.01971624,0.964975,0.3042121,0.4880715,-0.1863998,0.7965528,0,0,0,0,0.1476249,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1157.973,0.9125762,0.01568443,0.06891377,-0.006239072,0.9992416,-0.03300936,0.01969262,0.964975,0.3042121,0.4880715,-0.1863998,0.7965528,0,0,0,0,0.1475955,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.023,0.9125762,0.01568443,0.06891377,-0.006239132,0.9992419,-0.03300938,0.01967387,0.964975,0.3042121,0.4880715,-0.1863998,0.7965528,0,0,0,0,0.1475779,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.073,0.9125762,0.01568443,0.06891377,-0.006239212,0.9992422,-0.03300937,0.01966233,0.964975,0.3042121,0.4880715,-0.1863998,0.7965528,0,0,0,0,0.1475596,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.123,0.9125762,0.01568443,0.06891377,-0.006239278,0.9992425,-0.0330094,0.01964355,0.964975,0.3042121,0.4880715,-0.1863998,0.7965528,0,0,0,0,0.1475463,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.172,0.9125762,0.01568443,0.06891377,-0.006239398,0.9992429,-0.03300942,0.01962592,0.964975,0.3042121,0.4880715,-0.1863998,0.7965528,0,0,0,0,0.1475255,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.222,0.9134184,0.01563091,0.06763758,-0.006182211,0.9992448,-0.03298083,0.01959499,0.964975,0.3042086,0.4880843,-0.1864043,0.7965452,0,0,0,0,0.1473104,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0.001651464,-0.0001049493,-0.002502329,6.874329E-07,-5.573621E-08,-2.584924E-07,1,1,0,0,0,1,3,1,0,0,0,4.547633E-07,-3.687166E-08,-1.710027E-07,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.273,0.9140916,0.01558813,0.06661751,-0.006179349,0.999245,-0.03298953,0.0195719,0.964975,0.3041934,0.4881408,-0.1864244,0.7965118,0,0,0,0,0.146355,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-7.162041E-09,-1.384878E-08,-6.936215E-08,1,1,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.322,0.9142048,0.01558094,0.06644607,-0.006178392,0.9992452,-0.03299519,0.01955165,0.9288198,0.3041787,0.4881956,-0.1864439,0.7964792,0,0,0,0,0.1772847,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-4.949209E-08,7.366317E-08,-4.374721E-08,1,0.9625325,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.373,0.9142238,0.01557973,0.06641726,-0.006169258,0.9992453,-0.03300276,0.01953808,0.91407,0.3041668,0.4882398,-0.1864596,0.7964529,0,0,0,0,0.1950262,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.488916E-08,5.53655E-08,1.11411E-07,0.9999996,0.9841199,0,0,0,1,3,1,0,0,0,-2.378111E-07,-2.290511E-07,-3.834811E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.421,0.914227,0.01557952,0.06641243,-0.006158004,0.9992441,-0.03301854,0.01957094,0.9051379,0.3041574,0.4882744,-0.1864719,0.7964324,0,0,0,0,0.2056401,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,6.289969E-08,-2.614828E-08,-2.194769E-07,1,0.9902282,0,0,0,1,3,1,0,0,0,1.465761E-07,2.107521E-08,-2.769836E-07,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.472,0.9142275,0.01557949,0.06641161,-0.006157789,0.9992441,-0.03302067,0.01956711,0.8983632,0.3041503,0.4883012,-0.1864815,0.7964165,0,0,0,0,0.21806,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-9.903002E-09,5.07782E-08,5.87996E-08,1,0.9925153,0,0,0,1,3,1,0,0,0,-1.46601E-08,4.511491E-08,5.256315E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.523,0.9142276,0.01557948,0.06641147,-0.006163591,0.999245,-0.0330205,0.01952731,0.892934,0.3041447,0.4883219,-0.1864889,0.7964042,0,0,0,0,0.2229029,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-2.694829E-08,-8.167662E-08,5.630421E-08,1,0.9939566,0,0,0,1,3,1,0,0,0,4.756869E-09,-7.777988E-08,-9.963937E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.574,0.9142276,0.01557948,0.06641145,-0.006162681,0.9992451,-0.03302016,0.01951971,0.8917587,0.3041403,0.488338,-0.1864946,0.7963946,0,0,0,0,0.2272406,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,3.823841E-08,-4.223532E-08,-1.1421E-07,1,0.9986837,0,0,0,1,3,1,0,0,0,-3.143755E-08,1.200753E-07,1.1899E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.622,0.9142276,0.01557948,0.06641145,-0.006166388,0.9992456,-0.03302072,0.01948947,0.8902763,0.304137,0.4883504,-0.186499,0.7963873,0,0,0,0,0.2297147,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.541791E-08,-1.40373E-08,-6.092529E-10,1,0.9983376,0,0,0,1,3,1,0,0,0,-4.790071E-08,-7.832271E-08,-1.107152E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.672,0.9142276,0.01557948,0.06641145,-0.006165558,0.9992458,-0.03303021,0.0194638,0.887104,0.3041344,0.48836,-0.1865024,0.7963816,0,0,0,0,0.2341208,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-5.466491E-08,-6.531638E-08,6.288703E-08,1,0.9964368,0,0,0,1,3,1,0,0,0,-9.221797E-09,2.941223E-08,-1.319796E-07,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.723,0.9142276,0.01557948,0.06641145,-0.006167107,0.9992462,-0.03302829,0.0194465,0.887104,0.3041324,0.4883675,-0.186505,0.7963772,0,0,0,0,0.234239,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,-1.867418E-08,7.858242E-08,2.352392E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.774,0.9142276,0.01557948,0.06641145,-0.006172939,0.999246,-0.03303503,0.01944324,0.8871186,0.3041309,0.4883732,-0.1865071,0.7963737,0,0,0,0,0.2342299,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-6.085076E-08,2.690135E-08,-3.917156E-07,1,1.000016,0,0,0,1,3,1,0,0,0,9.832567E-09,-5.953917E-09,-7.700293E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.824,0.9142276,0.01557948,0.06641145,-0.006176993,0.9992464,-0.03303273,0.01942195,0.8983442,0.3041296,0.4883777,-0.1865087,0.7963712,0,0,0,0,0.2223728,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.146665E-08,6.053022E-08,1.903816E-08,1,1.012654,0,0,0,1,3,1,0,0,0,-2.455551E-08,1.55733E-08,7.57973E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.871,0.9142276,0.01557948,0.06641145,-0.006179128,0.9992474,-0.03302379,0.01939097,0.9084963,0.3041287,0.4883811,-0.1865099,0.7963691,0,0,0,0,0.2052884,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.773857E-08,3.733798E-08,1.216139E-07,1,1.011301,0,0,0,1,3,1,0,0,0,-3.021798E-08,-1.143833E-08,-7.244109E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.922,0.9142276,0.01557948,0.06641145,-0.006176827,0.999248,-0.03303063,0.01934827,0.9280518,0.304128,0.4883838,-0.1865108,0.7963675,0,0,0,0,0.184087,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,8.022352E-09,-2.663749E-08,9.403947E-08,1,1.021525,0,0,0,1,3,1,0,0,0,-7.384761E-08,-1.009796E-07,9.578896E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1158.972,0.9142276,0.01557948,0.06641145,-0.00617451,0.9992482,-0.03302903,0.01933925,0.9358032,0.3041274,0.4883858,-0.1865116,0.7963663,0,0,0,0,0.1721387,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-8.072097E-09,6.886287E-08,2.349361E-08,1,1.008352,0,0,0,1,3,1,0,0,0,-3.022008E-09,1.417392E-07,5.337948E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.023,0.9142276,0.01557948,0.06641145,-0.006176344,0.9992491,-0.03301322,0.0193213,0.9480277,0.304127,0.4883874,-0.1865122,0.7963653,0,0,0,0,0.1647857,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-2.562723E-08,-9.158746E-08,1.356979E-08,1,1.013063,0,0,0,1,3,1,0,0,0,-1.165141E-08,-1.532558E-08,7.498598E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.074,0.9142276,0.01557948,0.06641145,-0.006170747,0.9992495,-0.03301024,0.01930635,0.9519026,0.3041267,0.4883887,-0.1865126,0.7963646,0,0,0,0,0.1562151,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,3.082696E-08,7.69192E-08,2.727137E-08,1,1.004087,0,0,0,1,3,1,0,0,0,5.697548E-08,-8.487444E-08,4.9008E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.122,0.9142276,0.01557948,0.06641145,-0.006171455,0.9992504,-0.03300041,0.01927495,0.9573956,0.3041264,0.4883897,-0.1865129,0.7963639,0,0,0,0,0.15136,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.986184E-08,-2.732555E-08,1.033134E-07,1,1.005771,0,0,0,1,3,1,0,0,0,3.707962E-08,2.088693E-08,2.642163E-08,0.9999996,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.173,0.9142276,0.01557948,0.06641145,-0.006168014,0.999251,-0.03300597,0.01923189,0.9626067,0.3041261,0.4883904,-0.1865132,0.7963636,0,0,0,0,0.1479074,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-7.19012E-08,8.914267E-08,1.132786E-07,1,1.005443,0,0,0,1,3,1,0,0,0,3.435977E-09,7.115556E-08,4.346895E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.222,0.9142276,0.01557948,0.06641145,-0.006166155,0.9992519,-0.03299891,0.0192029,0.9637116,0.304126,0.488391,-0.1865134,0.7963633,0,0,0,0,0.1463787,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.145505E-08,9.977981E-09,8.919263E-08,1,1.001148,0,0,0,1,3,1,0,0,0,4.163842E-08,-3.254996E-08,2.379884E-08,0.9999999,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.272,0.9142276,0.01557948,0.06641145,-0.006163988,0.9992515,-0.03301424,0.01919579,0.9644372,0.304126,0.4883914,-0.1865136,0.796363,0,0,0,0,0.1463011,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-4.086302E-08,1.996924E-07,-4.600651E-08,1,1.000753,0,0,0,1,3,1,0,0,0,-1.444703E-10,9.39136E-08,7.236903E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.323,0.9142276,0.01557948,0.06641145,-0.006162378,0.9992523,-0.03300899,0.01916917,0.9663236,0.3041258,0.4883918,-0.1865137,0.7963628,0,0,0,0,0.1446691,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.097426E-08,3.714737E-09,2.622221E-08,1,1.001956,0,0,0,1,3,1,0,0,0,-7.184027E-09,9.367911E-08,1.092861E-07,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.373,0.9142276,0.01557948,0.06641145,-0.006158247,0.9992523,-0.03300974,0.01916789,0.970571,0.3041258,0.4883921,-0.1865138,0.7963625,0,0,0,0,0.1437717,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-5.117293E-08,2.762263E-08,4.608833E-08,1,1.004395,0,0,0,1,3,1,0,0,0,4.412233E-08,9.461475E-08,5.286905E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.422,0.9142276,0.01557948,0.06641145,-0.00615556,0.9992522,-0.03301691,0.0191591,0.978251,0.3041257,0.4883923,-0.1865139,0.7963625,0,0,0,0,0.138612,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-8.644212E-09,-5.766672E-08,-1.039108E-07,1,1.007913,0,0,0,1,3,1,0,0,0,-5.579288E-09,-3.08456E-08,-2.641791E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.474,0.9142276,0.01557948,0.06641145,-0.006155546,0.999252,-0.03303184,0.01914207,0.9860926,0.3041255,0.4883925,-0.1865139,0.7963623,0,0,0,0,0.1361713,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-5.758454E-10,-4.711743E-09,-1.364293E-07,1,1.008016,0,0,0,1,3,1,0,0,0,-5.758454E-10,-4.711743E-09,-1.364293E-07,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.522,0.9142276,0.01557948,0.06641145,-0.006152559,0.999252,-0.03303196,0.01914147,0.9912662,0.3041255,0.4883927,-0.1865139,0.7963622,0,0,0,0,0.1343892,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,2.460152E-08,-7.358638E-08,1.572526E-08,1,1.005247,0,0,0,1,3,1,0,0,0,2.107829E-08,-6.254486E-08,1.521248E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.572,0.9142276,0.01557948,0.06641145,-0.006153491,0.9992523,-0.03302451,0.01913814,0.9941568,0.3041255,0.4883927,-0.186514,0.7963622,0,0,0,0,0.1339365,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,2.478195E-08,4.403655E-08,9.407634E-08,1,1.002916,0,0,0,1,3,1,0,0,0,-2.511035E-08,2.770236E-08,4.431879E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.624,0.9142276,0.01557948,0.06641145,-0.006152993,0.9992523,-0.03302116,0.01914753,0.9999984,0.3041255,0.4883929,-0.186514,0.7963622,0,0,0,0,0.1337483,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,8.793372E-08,-3.683979E-08,-6.764981E-08,1,1.005876,0,0,0,1,3,1,0,0,0,8.793372E-08,-3.683979E-08,-6.764981E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.674,0.9142276,0.01557948,0.06641145,-0.006158772,0.9992524,-0.0330181,0.01914831,1.002735,0.3041255,0.4883929,-0.186514,0.7963622,0,0,0,0,0.1337662,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-6.920374E-08,4.716689E-08,9.088232E-08,1,1.002737,0,0,0,1,3,1,0,0,0,-2.74081E-08,-3.436482E-08,-4.729781E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.724,0.9142276,0.01557948,0.06641145,-0.006158432,0.9992523,-0.033018,0.01914833,1.002834,0.3041254,0.4883929,-0.186514,0.7963622,0,0,0,0,0.1339721,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,5.107585E-08,1.269584E-08,2.015144E-08,1,1.000099,0,0,0,1,3,1,0,0,0,-9.063152E-09,5.716439E-08,-6.149906E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.775,0.9142276,0.01557948,0.06641145,-0.006161774,0.9992525,-0.03300599,0.01915998,1.002834,0.3041254,0.4883929,-0.186514,0.7963621,0,0,0,0,0.1339695,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,2.025071E-08,-9.936215E-09,1.992995E-08,1,1,0,0,0,1,3,1,0,0,0,6.763503E-08,2.711807E-09,2.329683E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.825,0.9142276,0.01557948,0.06641145,-0.006157628,0.999253,-0.0330046,0.01913748,1.002834,0.3041254,0.488393,-0.186514,0.796362,0,0,0,0,0.1339538,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,4.85668E-08,-1.456773E-08,1.07609E-07,1,1,0,0,0,1,3,1,0,0,0,2.367396E-09,-2.296641E-08,8.944656E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.873,0.9142276,0.01557948,0.06641145,-0.006154217,0.9992535,-0.03300425,0.01911085,1.002834,0.3041254,0.488393,-0.186514,0.796362,0,0,0,0,0.1339197,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-7.109468E-09,-2.549601E-08,8.877318E-08,1,1,0,0,0,1,3,1,0,0,0,-8.294379E-09,-2.974535E-08,1.035687E-07,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.924,0.9142276,0.01557948,0.06641145,-0.006147559,0.9992539,-0.03300353,0.01909222,1.006154,0.3041254,0.488393,-0.1865141,0.796362,0,0,0,0,0.1342264,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.421894E-08,-5.099203E-08,1.775464E-07,1,1.00331,0,0,0,1,3,1,0,0,0,-1.421894E-08,-5.099203E-08,1.775464E-07,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1159.974,0.9142276,0.01557948,0.06641145,-0.006143771,0.9992552,-0.03298013,0.01907185,1.007224,0.3041254,0.488393,-0.1865141,0.796362,0,0,0,0,0.1344697,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,5.099863E-08,-6.296175E-08,1.003767E-07,1,1.001063,0,0,0,1,3,1,0,0,0,8.014071E-08,-9.893989E-08,1.577349E-07,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1160.023,0.9142276,0.01557948,0.06641145,-0.006139442,0.9992566,-0.03295278,0.01904068,1.008012,0.3041254,0.488393,-0.1865141,0.796362,0,0,0,0,0.1346165,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,8.742623E-08,-1.079344E-07,1.720744E-07,1,1.000782,0,0,0,1,3,1,0,0,0,6.556967E-08,-8.095082E-08,1.290558E-07,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1160.072,0.9142276,0.01557948,0.06641145,-0.00613729,0.9992574,-0.03293715,0.01903186,1.009027,0.3041254,0.488393,-0.1865141,0.796362,0,0,0,0,0.1347661,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,4.371311E-08,-5.396722E-08,8.603719E-08,1,1.001007,0,0,0,1,3,1,0,0,0,4.371311E-08,-5.396722E-08,8.603719E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1160.125,0.9142276,0.01557948,0.06641145,-0.006138857,0.9992582,-0.03292406,0.01901195,1.013246,0.3041254,0.488393,-0.1865141,0.796362,0,0,0,0,0.1351716,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,3.43612E-08,8.192966E-08,9.857562E-08,1,1.004181,0,0,0,1,3,1,0,0,0,3.43612E-08,8.192966E-08,9.857562E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1160.173,0.9142276,0.01557948,0.06641145,-0.006139843,0.9992587,-0.03291704,0.0189957,1.015113,0.3041254,0.488393,-0.1865141,0.796362,0,0,0,0,0.1364554,2.74838,0.9258119,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.850218E-08,4.411597E-08,5.307917E-08,1,1.001842,0,0,0,1,3,1,0,0,0,1.850218E-08,4.411597E-08,5.307917E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
