3,7,As Panteras-SnowmanBuild
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
2173.839,-74.06666,-57.85509,-225.5714,0.122683,-0.2359599,0.1911753,0.9448407,0.5690045,0.08358458,0.5912182,-0.06178746,0.7997856,0,0,0,0,0.1484508,2.382665,7.076061,6.119863,1.555836,1.56549,1.80029,0,1,0,0,0,-2.899121E-09,2.808726E-08,9.450241E-09,1,1,0,0,0,1,1,1,0,0,0,-2.899121E-09,2.808726E-08,9.450241E-09,1,1,0,0,0,1,2,1,0,0,0,-0.001600364,0.004311755,-0.002526247,0.9999861,1,0,0,0,1
2173.889,-74.06666,-57.85509,-225.5714,0.1203306,-0.2332284,0.1863389,0.9467856,0.5690045,0.08358458,0.5912182,-0.06178746,0.7997856,0,0,0,0,0.1484508,2.382665,7.076061,6.119485,1.555836,1.56549,1.80029,0,1,0,0,0,-2.576997E-09,2.496646E-08,8.400215E-09,1,1,0,0,0,1,1,1,0,0,0,-2.899121E-09,2.808726E-08,9.450241E-09,1,1,0,0,0,1,2,1,0,0,0,-0.001849092,0.003181337,-0.005160335,0.9999794,1,0,0,0,1
2173.937,-74.06666,-57.85509,-225.5714,0.1187801,-0.2305616,0.1820119,0.9484747,0.5690045,0.08358458,0.5912182,-0.06178746,0.7997856,0,0,0,0,0.1484508,2.382665,7.076061,6.12021,1.555836,1.56549,1.80029,0,1,0,0,0,-2.576997E-09,2.496646E-08,8.400215E-09,1,1,0,0,0,1,1,1,0,0,0,-2.899121E-09,2.808726E-08,9.450241E-09,1,1,0,0,0,1,2,1,0,0,0,-0.001161851,0.003152584,-0.004450292,0.9999846,1,0,0,0,1
2173.989,-74.06666,-57.85509,-225.5714,0.1161793,-0.2316749,0.1783353,0.9492237,0.5690045,0.08358458,0.5912182,-0.06178746,0.7997856,0,0,0,0,0.1484508,2.382665,7.076061,6.121853,1.555836,1.56549,1.80029,0,1,0,0,0,-2.899121E-09,2.808726E-08,9.450241E-09,1,1,0,0,0,1,1,1,0,0,0,-3.54337E-09,3.432888E-08,1.155029E-08,1,1,0,0,0,1,2,1,0,0,0,-0.001509697,-0.0009221098,-0.004353502,0.999989,1,0,0,0,1
2174.039,-74.06666,-57.85509,-225.5714,0.1183978,-0.227983,0.1780417,0.9498984,0.5690045,0.08358458,0.5912182,-0.06178746,0.7997856,0,0,0,0,0.1484508,2.382665,7.076061,6.122302,1.555836,1.56549,1.80029,0,1,0,0,0,-3.221246E-09,3.120807E-08,1.050027E-08,1,1,0,0,0,1,1,1,0,0,0,-2.576997E-09,2.496646E-08,8.400215E-09,1,1,0,0,0,1,2,1,0,0,0,0.001441463,0.004088382,0.0005475369,0.9999902,1,0,0,0,1
2174.087,-74.06666,-57.85509,-225.5714,0.1164014,-0.2243049,0.1734986,0.9518594,0.5690045,0.08358458,0.5912182,-0.06178746,0.7997856,0,0,0,0,0.1484508,2.382665,7.076061,6.12138,1.555836,1.56549,1.80029,0,1,0,0,0,-2.576997E-09,2.496646E-08,8.400215E-09,1,1,0,0,0,1,1,1,0,0,0,-3.221246E-09,3.120807E-08,1.050027E-08,1,1,0,0,0,1,2,1,0,0,0,-0.00177104,0.004119556,-0.004678862,0.9999794,1,0,0,0,1
2174.14,-74.06666,-57.85509,-225.5714,0.1150538,-0.2224693,0.1674962,0.9535277,0.5690045,0.08358458,0.5912182,-0.06178746,0.7997856,0,0,0,0,0.1484508,2.382665,7.076061,6.123618,1.555836,1.56549,1.80029,0,1,0,0,0,-3.221246E-09,3.120807E-08,1.050027E-08,1,1,0,0,0,1,1,1,0,0,0,-3.221246E-09,3.120807E-08,1.050027E-08,1,1,0,0,0,1,2,1,0,0,0,-0.0004321999,0.002575302,-0.00609859,0.9999774,1,0,0,0,1
2174.188,-74.06666,-57.85509,-225.5714,0.1154446,-0.2217466,0.1664039,0.9538401,0.5690045,0.08358458,0.5912182,-0.06178746,0.7997856,0,0,0,0,0.1484508,2.382665,7.076061,6.124709,1.555836,1.56549,1.80029,0,1,0,0,0,-1.932748E-09,1.872484E-08,6.300161E-09,1,1,0,0,0,1,1,1,0,0,0,-2.254872E-09,2.184565E-08,7.350188E-09,1,1,0,0,0,1,2,1,0,0,0,0.0004585237,0.0009502553,-0.0009236601,0.9999992,1,0,0,0,1
2174.237,-74.06666,-57.85509,-225.5714,0.1149009,-0.220659,0.1633372,0.9546876,0.5690045,0.08358458,0.5912182,-0.06178746,0.7997856,0,0,0,0,0.1484508,2.382665,7.076061,6.126142,1.555836,1.56549,1.80029,0,1,0,0,0,-3.54337E-09,3.432888E-08,1.155029E-08,1,1,0,0,0,1,1,1,0,0,0,-3.54337E-09,3.432888E-08,1.155029E-08,1,1,0,0,0,1,2,1,0,0,0,-0.0001122702,0.001485184,-0.003062882,0.9999945,1,0,0,0,1
2174.289,-74.06666,-57.85509,-225.5714,0.1134622,-0.2185292,0.1616583,0.9556348,0.5690045,0.08358458,0.5912182,-0.06178746,0.7997856,0,0,0,0,0.1484508,2.382665,7.076061,6.125907,1.555836,1.56549,1.80029,0,1,0,0,0,-2.576997E-09,2.496646E-08,8.400215E-09,1,1,0,0,0,1,1,1,0,0,0,-3.221246E-09,3.120807E-08,1.050027E-08,1,1,0,0,0,1,2,1,0,0,0,-0.001463945,0.002200742,-0.001826555,0.9999943,1,0,0,0,1
2174.339,-74.02044,-57.83339,-225.5929,0.1078309,-0.2170752,0.1590458,0.9570555,0.5690045,0.08325034,0.5916169,-0.0616008,0.79954,0,0,0,0,0.1484508,2.382665,7.076061,6.125719,1.555836,1.56549,1.80029,0,1,0.06394383,0.03000542,-0.02899033,4.971563E-09,4.444262E-08,1.253646E-08,1,1,0,0,0,1,1,1,0,0,0,5.293688E-09,4.132181E-08,1.148643E-08,1,1,0,0,0,1,2,1,0,0,0,-0.005205736,0.001089638,-0.003792241,0.9999782,1,0,0,0,1
2174.388,-73.99308,-57.82067,-225.6003,0.1052937,-0.2149758,0.1603962,0.9575864,0.5690045,0.08252393,0.5924014,-0.0611805,0.7990666,0,0,0,0,0.1484508,2.382665,7.076061,6.124869,1.555836,1.56549,1.80029,0,1,0.01960382,0.009068118,-0.003482474,-8.906527E-09,3.074079E-08,3.268634E-08,1,1,0,0,0,1,1,1,0,0,0,-3.729263E-09,3.952188E-08,4.254703E-08,1,1,0,0,0,1,2,1,0,0,0,-0.003108311,0.001585871,0.0008807592,0.9999944,1,0,0,0,1
2174.439,-73.97468,-57.81205,-225.6069,0.1052937,-0.2149759,0.1603962,0.9575864,0.5690045,0.08171094,0.5932521,-0.0607036,0.7985552,0,0,0,0,0.1484508,2.382665,7.076061,6.124413,1.555836,1.56549,1.80029,0,1,0.01469764,0.006909541,-0.005180455,4.829955E-10,-5.337485E-08,-3.893516E-09,1,1,0,0,0,1,1,1,0,0,0,3.755655E-09,-4.883107E-08,-1.174364E-08,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1
2174.488,-73.96214,-57.80622,-225.6082,0.1056604,-0.2148701,0.1614589,0.9573911,0.5690045,0.08091567,0.5940567,-0.06023066,0.7980736,0,0,0,0,0.1484508,2.382665,7.076061,6.124356,1.555836,1.56549,1.80029,0,1,0.01159542,0.005341152,0.001019904,-3.029115E-09,4.054002E-08,8.241912E-09,1,1,0,0,0,1,1,1,0,0,0,-2.002681E-09,5.219844E-08,1.493653E-08,1,1,0,0,0,1,2,1,0,0,0,0.0001264971,6.093785E-06,0.001138768,0.9999986,1,0,0,0,1
2174.539,-73.94859,-57.7999,-225.6084,0.1056604,-0.2148701,0.1614589,0.9573911,0.5690045,0.08014243,0.5947701,-0.05975802,0.7976557,0,0,0,0,0.1484508,2.382665,7.076061,6.124763,1.555836,1.56549,1.80029,0,1,0.01337291,0.00625333,0.0002382128,-7.213246E-09,1.23389E-08,4.383846E-09,1,1,0,0,0,1,1,1,0,0,0,-6.057244E-09,1.897152E-08,4.649284E-09,1,1,0,0,0,1,2,1,0,0,0,-6.057244E-09,1.897152E-08,4.649284E-09,1,1,0,0,0,1
2174.588,-73.93692,-57.79441,-225.6087,0.1056604,-0.2148702,0.161459,0.9573911,0.5690045,0.07939106,0.5953987,-0.05928698,0.797297,0,0,0,0,0.1484508,2.382665,7.076061,6.125317,1.555836,1.56549,1.80029,0,1,0.01135026,0.005359426,-0.0002901623,-3.113389E-09,-2.983109E-09,4.336581E-09,1,1,0,0,0,1,1,1,0,0,0,-3.26755E-09,-3.262971E-09,4.589796E-09,1,1,0,0,0,1,2,1,0,0,0,-2.612717E-09,-1.096068E-08,2.759031E-10,1,1,0,0,0,1
2174.637,-73.92922,-57.79082,-225.6073,0.1056605,-0.2148705,0.161459,0.9573911,0.5690045,0.07870037,0.5959226,-0.05884434,0.7970068,0,0,0,0,0.1484508,2.382665,7.076061,6.125783,1.555836,1.56549,1.80029,0,1,0.004905676,0.002276428,0.001195449,-4.589451E-09,-1.739293E-08,-4.092816E-09,1,1,0,0,0,1,1,1,0,0,0,-4.214201E-09,-7.11124E-09,-3.113945E-09,1,1,0,0,0,1,2,1,0,0,0,-5.989078E-09,-1.618814E-08,-3.10738E-09,1,1,0,0,0,1
2174.688,-73.92571,-57.7892,-225.6066,0.1056605,-0.2148706,0.161459,0.957391,0.5690045,0.07810906,0.5963433,-0.05846017,0.7967786,0,0,0,0,0.1484508,2.382665,7.076061,6.126072,1.555836,1.56549,1.80029,0,1,0.002181626,0.001013936,0.0005307271,-3.461629E-09,-1.723733E-08,1.724121E-08,1,1,0,0,0,1,1,1,0,0,0,-2.953941E-09,-1.91464E-09,1.791102E-08,1,1,0,0,0,1,2,1,0,0,0,-2.67917E-09,-2.006476E-08,8.355741E-09,1,1,0,0,0,1
2174.738,-73.92512,-57.78892,-225.6064,0.1056605,-0.2148707,0.1614591,0.9573909,0.5690045,0.07763642,0.5966675,-0.05815071,0.7966046,0,0,0,0,0.1484508,2.382665,7.076061,6.126183,1.555836,1.56549,1.80029,0,1,0,0,0,6.239205E-10,-1.593654E-08,4.856532E-09,1,1,0,0,0,1,1,1,0,0,0,6.239205E-10,-1.593654E-08,4.856532E-09,1,1,0,0,0,1,2,1,0,0,0,2.506045E-09,-8.404264E-09,-8.615589E-10,1,1,0,0,0,1
2174.789,-73.92805,-57.79077,-225.5923,0.1056605,-0.2148706,0.1614592,0.957391,0.5690045,0.07729941,0.5967504,-0.05790716,0.7965932,0,0,0,0,0.1484508,2.382665,7.076061,6.12616,1.555836,1.56549,1.80029,0,1,-0.00442673,-0.00278454,0.0212386,2.939733E-09,4.012544E-08,6.259639E-09,1,1,0,0,0,1,1,1,0,0,0,4.512697E-09,3.455094E-08,2.548411E-09,1,1,0,0,0,1,2,1,0,0,0,2.086067E-09,3.327823E-08,6.740112E-09,1,1,0,0,0,1
2174.838,-73.93117,-57.79279,-225.5758,0.1056604,-0.2148706,0.1614593,0.9573909,0.5690045,0.07708808,0.5965262,-0.05771249,0.7967956,0,0,0,0,0.1484508,2.382665,7.076061,6.126094,1.555836,1.56549,1.80029,0,1,-0.002939506,-0.001918191,0.01582637,-2.336361E-09,4.4139E-10,1.792608E-08,1,1,0,0,0,1,1,1,0,0,0,-2.336361E-09,4.4139E-10,1.792608E-08,1,1,0,0,0,1,2,1,0,0,0,-3.222099E-09,6.570106E-09,2.158857E-08,1,1,0,0,0,1
2174.888,-73.93411,-57.7947,-225.56,0.1056605,-0.2148706,0.1614593,0.9573909,0.5713573,0.07697621,0.5960522,-0.05755572,0.7971724,0,0,0,0,0.1484508,2.382665,7.076061,6.123352,1.555836,1.56549,1.80029,0,1,-0.002887713,-0.001862437,0.01540501,4.78162E-09,1.963222E-08,2.904723E-09,1,1,0,0,0,1,1,1,0,0,0,4.644925E-09,1.708337E-08,-9.115642E-10,1,1.004135,0,0,0,1,2,1,0,0,0,5.555863E-09,3.811233E-08,-1.895871E-09,1,1,0,0,0,1
2174.939,-73.93649,-57.79624,-225.5474,0.1056605,-0.2148706,0.1614592,0.9573909,0.5731443,0.07693301,0.5954216,-0.05742767,0.7976569,0,0,0,0,0.1484508,2.382665,7.076061,6.121078,1.555836,1.56549,1.80029,0,1,-0.002299944,-0.001474302,0.01215855,7.511606E-09,1.431002E-08,-9.410829E-09,1,1,0,0,0,1,1,1,0,0,0,7.511606E-09,1.431002E-08,-9.410829E-09,1,1.003127,0,0,0,1,2,1,0,0,0,6.499331E-09,3.887402E-09,-1.021231E-08,1,1,0,0,0,1
2174.988,-73.93858,-57.79756,-225.5365,0.1056605,-0.2148706,0.1614592,0.957391,0.576529,0.07693476,0.5947192,-0.05732305,0.7981881,0,0,0,0,0.1484508,2.382665,7.076061,6.116297,1.555836,1.56549,1.80029,0,1,-0.001736409,-0.00109195,0.009023673,-1.958417E-09,3.051646E-08,4.63998E-09,1,1,0,0,0,1,1,1,0,0,0,-9.13903E-10,5.097256E-09,1.472202E-08,1,1.005906,0,0,0,1,2,1,0,0,0,-4.043229E-09,2.504604E-09,1.591506E-08,1,1,0,0,0,1
2175.038,-73.93961,-57.7982,-225.5312,0.1056605,-0.2148706,0.1614592,0.9573909,0.5789243,0.07695911,0.5940446,-0.05723987,0.7986939,0,0,0,0,0.1484508,2.382665,7.076061,6.112876,1.555836,1.56549,1.80029,0,1,-0.0006727452,-0.0004167013,0.003446694,-2.546909E-10,-1.158694E-08,-1.68937E-08,1,1,0,0,0,1,1,1,0,0,0,-1.024729E-09,-1.722159E-08,-1.376071E-08,1,1.004155,0,0,0,1,2,1,0,0,0,1.279682E-09,-1.818909E-08,-3.659667E-09,1,1,0,0,0,1
2175.088,-73.94022,-57.79858,-225.528,0.1056605,-0.2148706,0.1614593,0.957391,0.5890197,0.07699158,0.5934383,-0.05717321,0.7991462,0,0,0,0,0.1484508,2.382665,7.076061,6.100598,1.555836,1.56549,1.80029,0,1,-0.0003863138,-0.0002372954,0.001968804,-4.42283E-09,9.862978E-09,2.271759E-08,1,1,0,0,0,1,1,1,0,0,0,-7.913194E-09,3.311186E-09,3.192334E-08,1,1.017438,0,0,0,1,2,1,0,0,0,-4.086558E-09,3.898502E-09,1.918382E-08,1,1,0,0,0,1
2175.139,-73.94032,-57.79865,-225.5275,0.1056605,-0.2148706,0.1614594,0.9573909,0.5953623,0.07701957,0.5929475,-0.05712059,0.7995114,0,0,0,0,0.1484508,2.382665,7.076061,6.090276,1.555836,1.56549,1.80029,0,1,0,0,0,4.894935E-09,1.84384E-08,5.750541E-09,1,1,0,0,0,1,1,1,0,0,0,4.894935E-09,1.84384E-08,5.750541E-09,1,1.010768,0,0,0,1,2,1,0,0,0,4.110042E-09,3.506015E-08,4.957502E-09,1,1,0,0,0,1
2175.188,-73.94034,-57.79865,-225.5274,0.1056605,-0.2148706,0.1614594,0.9573909,0.5986233,0.0770429,0.5925632,-0.05708047,0.7997969,0,0,0,0,0.1484508,2.382665,7.076061,6.085801,1.555836,1.56549,1.80029,0,1,0,0,0,-3.390429E-09,-7.927941E-09,-5.123654E-09,1,1,0,0,0,1,1,1,0,0,0,-2.47632E-09,-1.312025E-08,-8.015637E-09,1,1.005477,0,0,0,1,2,1,0,0,0,-2.930022E-09,-4.059664E-09,4.857402E-11,1,1,0,0,0,1
2175.238,-73.94034,-57.79865,-225.5274,0.1056605,-0.2148707,0.1614595,0.9573908,0.5997765,0.07706032,0.5922677,-0.05704926,0.8000163,0,0,0,0,0.1484508,2.382665,7.076061,6.083661,1.555836,1.56549,1.80029,0,1,0,0,0,-1.814629E-09,-4.937349E-09,2.165504E-08,1,1,0,0,0,1,1,1,0,0,0,-1.060601E-09,-4.393738E-09,2.733579E-08,1,1.001926,0,0,0,1,2,1,0,0,0,-7.700977E-10,-8.731581E-09,2.442384E-08,1,1,0,0,0,1
2175.289,-73.94034,-57.79865,-225.5274,0.1056605,-0.2148708,0.1614595,0.9573908,0.6038584,0.07707373,0.5920381,-0.05702493,0.8001867,0,0,0,0,0.1484508,2.382665,7.076061,6.07913,1.555836,1.56549,1.80029,0,1,0,0,0,-4.764495E-09,7.093179E-09,-3.762946E-09,1,1,0,0,0,1,1,1,0,0,0,-4.226303E-09,-1.08689E-08,-6.095969E-09,1,1.006806,0,0,0,1,2,1,0,0,0,-4.226303E-09,-1.08689E-08,-6.095969E-09,1,1,0,0,0,1
2175.338,-73.94278,-57.79979,-225.5281,0.1056605,-0.2148707,0.1614595,0.9573908,0.6083768,0.07709096,0.5918592,-0.05701104,0.8003184,0,0,0,0,0.1484508,2.382665,7.076061,6.072478,1.555836,1.56549,1.80029,0,1,-0.008145547,-0.00378907,-0.002248557,5.224436E-10,-1.314578E-08,-6.7188E-09,1,1,0,0,0,1,1,1,0,0,0,1.627755E-09,4.001165E-09,-5.392472E-09,1,1.007483,0,0,0,1,2,1,0,0,0,-2.672394E-08,1.117156E-10,4.012972E-08,0.9999999,1,0,0,0,1
2175.389,-73.94753,-57.802,-225.5294,0.09921956,-0.2058025,0.1614906,0.9600633,0.612566,0.07716964,0.5917128,-0.05704815,0.8004164,0,0,0,0,0.1484508,2.382665,7.076061,6.061586,1.555836,1.56549,1.80029,0,1,0,0,0,1.427881E-09,-2.050034E-08,-3.866694E-10,1,1,0,0,0,1,1,1,0,0,0,1.248303E-09,-1.079136E-08,3.424815E-09,1,1.006886,0,0,0,1,2,1,0,0,0,-0.00793122,0.008202848,-0.0008154717,0.9999341,1,0,0,0,1
2175.437,-73.94911,-57.80274,-225.5298,0.0966832,-0.1962278,0.1613561,0.9623468,0.6167946,0.07725392,0.591597,-0.05709398,0.8004906,0,0,0,0,0.1484508,2.382665,7.076061,6.049651,1.555836,1.56549,1.80029,0,1,-0.002638239,-0.001222363,-0.0006824313,-4.718449E-09,-2.710943E-08,-8.496069E-10,1,1,0,0,0,1,1,1,0,0,0,-6.504985E-09,-1.145244E-08,5.766761E-09,1,1.006903,0,0,0,1,2,1,0,0,0,-0.004173208,0.009269334,-0.0001008725,0.9999485,1,0,0,0,1
2175.489,-73.95195,-57.80412,-225.5284,0.1022708,-0.1917549,0.1589388,0.9630728,0.6226285,0.07734855,0.5914873,-0.05714845,0.8005586,0,0,0,0,0.1484508,2.382665,7.076061,6.039918,1.555836,1.56549,1.80029,0,1,-0.003340509,-0.001636293,0.002202402,-3.904356E-09,1.173938E-08,7.790945E-09,1,1,0,0,0,1,1,1,0,0,0,-3.904356E-09,1.173938E-08,7.790945E-09,1,1.009458,0,0,0,1,2,1,0,0,0,0.005065071,0.005576471,-0.000916308,0.9999714,1,0,0,0,1
2175.538,-73.95404,-57.8051,-225.5282,0.1054085,-0.1870707,0.1591168,0.9636262,0.6275375,0.07745621,0.5913688,-0.05721133,0.8006312,0,0,0,0,0.1484508,2.382665,7.076061,6.034053,1.555836,1.56549,1.80029,0,1,0,0,0,5.106794E-09,1.871287E-08,-2.280519E-08,1,1,0,0,0,1,1,1,0,0,0,5.568601E-09,2.220542E-08,-1.63919E-08,1,1.007884,0,0,0,1,2,1,0,0,0,0.002185419,0.005095935,0.001174099,0.9999837,1,0,0,0,1
2175.588,-73.95704,-57.80655,-225.5265,0.1109777,-0.1770428,0.1619761,0.9644187,0.6322439,0.0775662,0.5912443,-0.05727503,0.800708,0,0,0,0,0.1484508,2.382665,7.076061,6.023833,1.555836,1.56549,1.80029,0,1,-0.003966762,-0.001908107,0.002034527,3.923741E-10,2.575696E-08,8.918888E-09,1,1,0,0,0,1,1,1,0,0,0,-1.812398E-09,2.332161E-08,8.716133E-09,1,1.0075,0,0,0,1,2,1,0,0,0,0.003157569,0.01039622,0.004724457,0.9999297,1,0,0,0,1
2175.638,-73.95909,-57.80756,-225.5247,0.1152001,-0.1677423,0.1656185,0.9649674,0.6358926,0.07768179,0.5911081,-0.05734111,0.8007926,0,0,0,0,0.1484508,2.382665,7.076061,6.01205,1.555836,1.56549,1.80029,0,1,-0.003235123,-0.001569181,0.002221496,-2.36402E-09,-2.339745E-09,4.575342E-09,0.9999999,1,0,0,0,1,1,1,0,0,0,-1.307401E-09,6.268206E-09,-1.517893E-09,0.9999999,1.005771,0,0,0,1,2,1,0,0,0,0.001862785,0.009342224,0.005210224,0.9999405,1,0,0,0,1
2175.689,-73.96238,-57.80909,-225.5243,0.1211357,-0.1561849,0.172288,0.9650126,0.6382791,0.07780802,0.5909597,-0.05741327,0.8008847,0,0,0,0,0.1484508,2.382665,7.076061,6.001933,1.555836,1.56549,1.80029,0,1,-0.002258438,-0.001023211,-0.0005980131,-4.761593E-10,6.50149E-09,3.115969E-08,1,1,0,0,0,1,1,1,0,0,0,1.132294E-09,8.106349E-09,3.059128E-08,1,1.003753,0,0,0,1,2,1,0,0,0,0.002697495,0.01137754,0.008749294,0.9998932,1,0,0,0,1
2175.739,-73.96967,-57.81247,-225.5233,0.1245251,-0.1498,0.1759939,0.9649246,0.639676,0.07797551,0.5907941,-0.05751365,0.8009833,0,0,0,0,0.1484508,2.382665,7.076061,5.99268,1.555836,1.56549,1.80029,0,1,-0.00837881,-0.003859216,0.0008405388,-3.167648E-10,-2.322561E-08,-1.566967E-08,1,1,0,0,0,1,1,1,0,0,0,1.021777E-09,-2.844433E-08,-1.686332E-08,1,1.002189,0,0,0,1,2,1,0,0,0,0.001601695,0.006285368,0.004891329,0.9999667,1,0,0,0,1
2175.79,-73.97646,-57.81553,-225.5248,0.1321926,-0.1409896,0.1806522,0.9643713,0.639676,0.07818677,0.5906365,-0.0576479,0.8010693,0,0,0,0,0.1484508,2.382665,7.076061,5.986199,1.555836,1.56549,1.80029,0,1,-0.007654605,-0.003435851,-0.002046606,-1.184629E-09,1.232309E-08,9.465904E-09,1,1,0,0,0,1,1,1,0,0,0,-1.814831E-09,1.780975E-08,1.376852E-08,1,1,0,0,0,1,2,1,0,0,0,0.005223635,0.009200488,0.006817176,0.9999205,1,0,0,0,1
2175.839,-73.98101,-57.81757,-225.526,0.1377062,-0.1391858,0.1826017,0.9634942,0.639676,0.078415,0.5905063,-0.05779889,0.8011322,0,0,0,0,0.1484508,2.382665,7.076061,5.984352,1.555836,1.56549,1.80029,0,1,-0.003230725,-0.001451117,-0.0008667487,6.513698E-09,-1.509535E-08,-6.079455E-09,1,1,0,0,0,1,1,1,0,0,0,5.987721E-09,-2.594082E-08,-8.26648E-09,1,1,0,0,0,1,2,1,0,0,0,0.004834137,0.002353856,0.003051612,0.9999806,1,0,0,0,1
2175.889,-73.98601,-57.81982,-225.5273,0.1389483,-0.1383842,0.1832151,0.9633148,0.639676,0.07864849,0.590393,-0.0579563,0.8011814,0,0,0,0,0.1484508,2.382665,7.076061,5.983983,1.555836,1.56549,1.80029,0,1,-0.00490861,-0.002206042,-0.001315428,-2.207818E-09,2.699556E-08,3.175191E-08,0.9999999,1,0,0,0,1,1,1,0,0,0,-4.108303E-09,3.295109E-08,3.438412E-08,0.9999999,1,0,0,0,1,2,1,0,0,0,0.0009893619,0.0008897623,0.0009072006,0.9999983,1,0,0,0,1
2175.937,-73.98962,-57.82145,-225.5283,0.1393102,-0.1385514,0.1831891,0.9632434,0.639676,0.07888128,0.5903031,-0.0581167,0.8012131,0,0,0,0,0.1484508,2.382665,7.076061,5.983928,1.555836,1.56549,1.80029,0,1,-0.002484608,-0.001117745,-0.000665777,-3.147907E-09,-9.320371E-09,-7.349829E-09,1,1,0,0,0,1,1,1,0,0,0,-2.290552E-09,-6.48737E-09,-3.222735E-09,1,1,0,0,0,1,2,1,0,0,0,0.0003927706,-0.0001009271,1.479979E-05,0.9999998,1,0,0,0,1
2175.988,-73.9954,-57.82359,-225.5451,0.1415839,-0.1357707,0.1863189,0.9627075,0.639676,0.07910036,0.5904045,-0.0582961,0.8011037,0,0,0,0,0.1484508,2.382665,7.076061,5.981675,1.555836,1.56549,1.80029,0,1,-0.009239379,-0.003503071,-0.02453614,-1.148625E-09,-3.36793E-08,-1.069191E-08,1,1,0,0,0,1,1,1,0,0,0,6.544069E-10,-3.416182E-08,-1.67946E-08,1,1,0,0,0,1,2,1,0,0,0,0.001321702,0.00258439,0.003815654,0.9999878,1,0,0,0,1
2176.039,-74.00111,-57.82586,-225.557,0.144245,-0.1357747,0.1906586,0.9614614,0.639676,0.07933997,0.5906738,-0.05851675,0.8008654,0,0,0,0,0.1484508,2.382665,7.076061,5.980214,1.555836,1.56549,1.80029,0,1,-0.002957255,-0.001047903,-0.0104142,2.432125E-09,-3.243197E-08,-7.008756E-09,1,1,0,0,0,1,1,1,0,0,0,-2.076106E-10,-3.761988E-08,-1.143621E-08,1,1,0,0,0,1,2,1,0,0,0,0.002145623,-0.0002834623,0.004773553,0.9999863,1,0,0,0,1
2176.087,-74.00407,-57.82692,-225.5667,0.1450774,-0.1357437,0.1918452,0.9611044,0.639676,0.07956798,0.5910515,-0.05874576,0.8005474,0,0,0,0,0.1484508,2.382665,7.076061,5.9783,1.555836,1.56549,1.80029,0,1,-0.001517594,-0.0005100624,-0.006167358,-1.538918E-09,1.210156E-08,1.548363E-08,1,1,0,0,0,1,1,1,0,0,0,-7.354122E-10,2.263967E-08,2.350842E-08,1,1,0,0,0,1,2,1,0,0,0,0.0006848681,-3.108231E-05,0.001326336,0.9999985,1,0,0,0,1
2176.139,-74.00333,-57.82637,-225.5736,0.1455459,-0.1374359,0.1940964,0.9603407,0.639676,0.07974277,0.591477,-0.05894271,0.8002011,0,0,0,0,0.1484508,2.382665,7.076061,5.977341,1.555836,1.56549,1.80029,0,1,0.00133778,0.0008050819,-0.006437311,-1.265009E-09,5.200416E-09,6.034723E-09,1,1,0,0,0,1,1,1,0,0,0,-1.153642E-09,1.239404E-08,2.701298E-09,1,1,0,0,0,1,2,1,0,0,0,0.0005774794,-0.001965051,0.002130305,0.9999956,1,0,0,0,1
2176.188,-74.00442,-57.82665,-225.5805,0.1492625,-0.1384683,0.1935565,0.9597308,0.639676,0.07987983,0.5919347,-0.05911667,0.799836,0,0,0,0,0.1484508,2.382665,7.076061,5.979367,1.555836,1.56549,1.80029,0,1,-0.001563997,-0.000521689,-0.006025525,3.515994E-09,1.079802E-08,5.775463E-09,1,1,0,0,0,1,1,1,0,0,0,1.233693E-09,3.217361E-09,8.8529E-09,1,1,0,0,0,1,2,1,0,0,0,0.003932572,-0.0002753445,-3.973603E-05,0.9999919,1,0,0,0,1
2176.238,-74.00312,-57.82582,-225.5885,0.1492625,-0.1384684,0.1935565,0.9597307,0.639676,0.07997094,0.5924219,-0.05926102,0.7994555,0,0,0,0,0.1484508,2.382665,7.076061,5.979631,1.555836,1.56549,1.80029,0,1,0.001913195,0.001159044,-0.009282842,-5.255108E-09,-1.515932E-08,-8.592164E-09,1,1,0,0,0,1,1,1,0,0,0,-5.075312E-09,-2.076005E-08,-7.632613E-09,1,1,0,0,0,1,2,1,0,0,0,-3.346553E-09,-1.44057E-08,-5.866474E-09,1,1,0,0,0,1
