2,8,Time1-Task3
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
736.9077,0,0,0,-1.471237E-08,5.000669E-08,-4.624531E-07,1,1,0.05732324,0.7368126,-0.06297252,0.6707129,0,0,0,0,241.2083,289.509,280.7092,268.7573,244.79,227.5526,214.1125,245.0999,0,1,0,0,0,-6.285648E-09,-9.299865E-10,-6.128285E-08,1,1,0,0,0,1,1,1,0,0,0,-6.285648E-09,-9.299865E-10,-6.128285E-08,1,1,0,0,0,1
736.9579,0,0,0,-2.492913E-08,4.021693E-08,-5.428701E-07,1,1,0.05732323,0.7368126,-0.06297251,0.6707129,0,0,0,0,241.2083,289.509,280.7092,268.7573,244.79,227.5526,214.1125,245.0999,0,1,0,0,0,-5.606297E-09,-5.319861E-09,-4.362163E-08,1,1,0,0,0,1,1,1,0,0,0,-4.610476E-09,-4.469896E-09,-3.679479E-08,1,1,0,0,0,1
737.0077,0,0,0,-3.118089E-08,3.099825E-08,-6.152945E-07,1,1,0.05732323,0.7368126,-0.06297251,0.6707129,0,0,0,0,236.6572,284.0465,275.4128,263.6864,240.1713,223.2592,210.0727,240.4754,0,1,0,0,0,-2.982544E-09,-4.331347E-09,-3.408752E-08,1,1,0,0,0,1,1,1,0,0,0,-3.269225E-09,-4.887337E-09,-3.833633E-08,1,1,0,0,0,1
737.0575,0,0,0,-3.728356E-08,4.769655E-09,-6.885427E-07,1,1,0.05732322,0.7368126,-0.0629725,0.6707129,0,0,0,0,241.2083,289.509,280.7092,268.7573,244.79,227.5526,214.1125,245.0999,0,1,0,0,0,-2.908002E-09,-1.28363E-08,-3.449953E-08,1,1,0,0,0,1,1,1,0,0,0,-3.194683E-09,-1.339229E-08,-3.874835E-08,1,1,0,0,0,1
737.1079,0,0,0,-4.34579E-08,-2.075618E-08,-7.667513E-07,1,1,0.05732322,0.7368126,-0.0629725,0.6707129,0,0,0,0,241.2083,289.509,280.7092,268.7573,244.79,227.5526,214.1125,245.0999,0,1,0,0,0,-3.087176E-09,-1.276292E-08,-3.910405E-08,1,1,0,0,0,1,1,1,0,0,0,-3.087176E-09,-1.276292E-08,-3.910405E-08,1,1,0,0,0,1
737.1575,0,0,0,-4.669316E-08,-5.780044E-08,-8.404352E-07,1,1,0.05732321,0.7368126,-0.06297249,0.6707129,0,0,0,0,236.6572,284.0465,275.4128,263.6864,240.1713,223.2592,210.0727,240.4754,0,1,0,0,0,-1.41284E-09,-1.740529E-08,-3.466649E-08,1,1,0,0,0,1,1,1,0,0,0,-1.822432E-09,-1.963896E-08,-3.901711E-08,1,1,0,0,0,1
737.2073,0,0,0,-5.652139E-08,-8.491558E-08,-9.541402E-07,1,1,0.0573232,0.7368125,-0.06297247,0.6707129,0,0,0,0,236.6572,284.0465,275.4128,263.6864,240.1713,223.2592,210.0727,240.4754,0,1,0,0,0,-5.011862E-09,-1.488933E-08,-5.827501E-08,1,1,0,0,0,1,1,1,0,0,0,-4.816406E-09,-1.222582E-08,-5.542987E-08,1,1,0,0,0,1
737.2576,0,0,0,-5.436695E-08,-8.159446E-08,-1.020826E-06,1,1,0.05732319,0.7368125,-0.06297246,0.6707129,0,0,0,0,236.6572,284.0465,275.4128,263.6864,240.1713,223.2592,210.0727,240.4754,0,1,0,0,0,1.105612E-09,1.787088E-09,-3.532179E-08,1,1,0,0,0,1,1,1,0,0,0,1.048811E-09,1.534023E-09,-3.136438E-08,1,1,0,0,0,1
737.308,0,0,0,-5.679749E-08,-9.65689E-08,-1.113098E-06,1,1,0.05732319,0.7368126,-0.06297246,0.6707129,0,0,0,0,236.6572,284.0465,275.4128,263.6864,240.1713,223.2592,210.0727,240.4754,0,1,0,0,0,-1.08437E-09,-7.037952E-09,-4.280921E-08,1,1,0,0,0,1,1,1,0,0,0,-1.346192E-09,-7.936483E-09,-4.946229E-08,1,1,0,0,0,1
737.3575,0,0,0,-6.38625E-08,-1.202235E-07,-1.208372E-06,1,1,0.05732318,0.7368126,-0.06297245,0.6707129,0,0,0,0,227.555,273.1217,264.8201,253.5446,230.934,214.6723,201.993,231.2263,0,1,0,0,0,-3.537145E-09,-1.283649E-08,-4.791299E-08,1,1,0,0,0,1,1,1,0,0,0,-3.527867E-09,-1.081813E-08,-4.736036E-08,1,1,0,0,0,1
737.4079,0,0,0,-6.508218E-08,-1.431828E-07,-1.216194E-06,1,1,0.05732317,0.7368126,-0.06297244,0.6707129,0,0,0,0,236.6572,284.0465,275.4128,263.6864,240.1713,223.2592,210.0727,240.4754,0,1,0,0,0,-4.882135E-10,-1.059668E-08,-3.952616E-09,1,1,0,0,0,1,1,1,0,0,0,-7.31455E-10,-1.236261E-08,-3.867696E-09,1,1,0,0,0,1
737.4581,0,0,0,-6.136359E-08,-1.325431E-07,-1.171085E-06,1,1,0.05732315,0.7368125,-0.06297242,0.6707129,0,0,0,0,163.8396,196.6476,190.6705,182.5521,166.2724,154.5641,145.435,166.483,0,1,0,0,0,2.016481E-09,5.411548E-09,2.280282E-08,1,1,0,0,0,1,1,1,0,0,0,1.702113E-09,5.228204E-09,2.230588E-08,1,1,0,0,0,1
737.5076,0,0,0,-6.062463E-08,-1.30385E-07,-1.130928E-06,1,1,0.05732315,0.7368125,-0.06297241,0.6707129,0,0,0,0,232.1061,278.5841,270.1165,258.6155,235.5526,218.9657,206.0328,235.8509,0,1,0,0,0,3.099052E-10,1.092E-09,1.886514E-08,1,1,0,0,0,1,1,1,0,0,0,4.290516E-10,1.066061E-09,2.129268E-08,1,1,0,0,0,1
737.558,0,0,0,-6.047605E-08,-1.137996E-07,-1.091257E-06,1,1,0.05732314,0.7368125,-0.0629724,0.6707129,0,0,0,0,232.1061,278.5841,270.1165,258.6155,235.5527,218.9657,206.0328,235.8509,0,1,0,0,0,2.230731E-10,9.085274E-09,2.110698E-08,1,1,0,0,0,1,1,1,0,0,0,-7.445398E-11,7.500247E-09,1.856386E-08,1,1,0,0,0,1
737.6081,0,0,0,-5.788423E-08,-9.002042E-08,-1.051536E-06,1,1,0.05732314,0.7368125,-0.0629724,0.6707129,0,0,0,0,236.6572,284.0465,275.4128,263.6864,240.1713,223.2592,210.0727,240.4754,0,1,0,0,0,1.254371E-09,1.088048E-08,1.868181E-08,1,1,0,0,0,1,1,1,0,0,0,1.337476E-09,1.289868E-08,2.103988E-08,1,1,0,0,0,1
737.6577,0,0,0,-5.181822E-08,-5.704651E-08,-1.011023E-06,1,1,0.05732313,0.7368125,-0.06297239,0.6707129,0,0,0,0,236.6572,284.0465,275.4128,263.6864,240.1713,223.2592,210.0727,240.4754,0,1,0,0,0,3.006905E-09,1.551718E-08,1.905431E-08,1,1,0,0,0,1,1,1,0,0,0,3.059103E-09,1.745671E-08,2.145848E-08,1,1,0,0,0,1
